timestamp,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),weather_code (wmo code),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),is_day (),sunshine_duration (s),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²)
2023-07-10T15:00,30.4,72,24.7,37.5,0.10,0.10,51,1005.7,971.4,56,32,2,88,1.23,4.8,6.3,153,156,1,3600.00,752.0,533.0,219.0,607.6
2023-07-10T16:00,30.4,68,23.9,35.5,0.10,0.10,51,1005.0,970.8,76,29,35,97,1.37,6.2,8.0,170,175,1,3600.00,519.0,323.0,196.0,437.7
2023-07-10T17:00,29.4,71,23.6,33.9,1.00,1.00,55,1005.0,970.7,48,12,16,91,1.19,9.3,12.9,152,153,1,3600.00,277.0,114.0,163.0,204.8
2023-07-10T18:00,26.2,85,23.5,30.5,4.70,4.70,63,1006.3,971.5,44,10,20,76,0.50,9.9,15.1,199,205,1,2800.73,149.0,53.0,96.0,153.4
2023-07-10T19:00,27.8,84,24.8,33.5,3.10,3.10,63,1007.0,972.4,61,16,28,98,0.60,6.0,13.0,205,204,1,2452.47,53.0,27.0,26.0,176.1
2023-07-10T20:00,26.6,85,24.0,31.4,0.40,0.40,51,1008.2,973.4,57,24,24,69,0.51,8.9,17.2,212,209,0,0.00,0.0,0.0,0.0,0.0
2023-07-10T21:00,24.8,92,23.5,29.8,7.00,7.00,63,1010.0,975.0,74,15,51,100,0.23,5.5,11.3,203,211,0,0.00,0.0,0.0,0.0,0.0
2023-07-10T22:00,24.9,91,23.4,30.4,0.20,0.20,51,1010.0,975.0,42,12,10,83,0.27,2.1,1.9,329,292,0,0.00,0.0,0.0,0.0,0.0
2023-07-10T23:00,24.7,94,23.7,30.0,0.30,0.30,51,1009.9,974.8,31,2,0,97,0.17,4.2,7.0,340,339,0,0.00,0.0,0.0,0.0,0.0
2023-07-11T00:00,24.4,96,23.7,29.7,0.10,0.10,51,1009.3,974.2,22,5,2,54,0.13,3.9,7.3,338,351,0,0.00,0.0,0.0,0.0,0.0
2023-07-11T01:00,24.2,96,23.5,29.4,0.10,0.10,51,1008.9,973.8,95,58,29,84,0.12,3.7,4.6,281,309,0,0.00,0.0,0.0,0.0,0.0
2023-07-11T02:00,23.9,97,23.4,29.4,1.10,1.10,55,1008.8,973.7,68,19,40,89,0.10,1.8,2.5,233,225,0,0.00,0.0,0.0,0.0,0.0
2023-07-11T03:00,23.6,97,23.1,28.4,0.10,0.10,51,1008.7,973.6,71,25,34,95,0.09,4.6,6.9,135,141,0,0.00,0.0,0.0,0.0,0.0
2023-07-11T04:00,23.5,96,22.9,28.4,0.10,0.10,51,1008.9,973.7,70,32,20,96,0.10,3.0,4.7,104,113,0,0.00,0.0,0.0,0.0,0.0
2023-07-11T05:00,23.0,98,22.7,27.9,0.00,0.00,2,1009.4,974.2,66,30,20,91,0.04,2.5,4.7,8,23,0,0.00,0.0,0.0,0.0,0.0
2023-07-11T06:00,23.1,98,22.8,28.1,0.00,0.00,1,1009.5,974.3,49,30,21,32,0.04,2.6,4.0,304,333,1,0.00,0.0,0.0,0.0,0.0
2023-07-11T07:00,24.2,93,22.9,28.9,0.00,0.00,1,1009.7,974.6,25,19,1,24,0.22,5.1,6.0,321,335,1,2187.03,60.0,25.0,35.0,160.3
2023-07-11T08:00,25.6,87,23.3,31.0,0.00,0.00,1,1010.2,975.2,49,38,15,18,0.43,1.8,2.3,323,321,1,3600.00,265.0,187.0,78.0,533.3
2023-07-11T09:00,26.7,83,23.5,32.0,0.10,0.10,51,1010.2,975.4,42,35,15,5,0.61,3.3,4.0,174,180,1,3600.00,433.0,315.0,118.0,561.4
2023-07-11T10:00,27.9,79,24.0,33.6,0.10,0.10,51,1010.1,975.4,30,20,18,5,0.77,4.8,5.8,153,158,1,3600.00,600.0,422.0,178.0,569.0
2023-07-11T11:00,28.9,76,24.3,35.4,0.30,0.30,51,1009.9,975.3,46,35,19,11,0.95,7.3,8.9,147,153,1,3600.00,758.0,577.0,181.0,655.6
2023-07-11T12:00,27.8,79,23.8,32.8,6.50,6.50,63,1009.2,974.5,90,59,27,70,0.79,9.7,12.2,121,124,1,3600.00,615.0,293.0,322.0,303.1
2023-07-11T13:00,28.4,80,24.6,34.8,0.30,0.30,51,1008.4,973.8,46,5,31,75,0.77,3.3,4.7,167,171,1,3600.00,615.0,270.0,345.0,271.1
2023-07-11T14:00,28.9,77,24.5,35.1,0.20,0.20,51,1007.2,972.7,35,8,16,62,0.91,3.6,4.6,225,225,1,3600.00,599.0,307.0,292.0,318.0
2023-07-11T15:00,29.7,72,24.0,36.6,0.10,0.10,51,1005.9,971.5,46,10,24,76,1.18,1.3,1.8,214,217,1,3600.00,710.0,491.0,219.0,559.5
2023-07-11T16:00,29.8,70,23.9,35.7,0.10,0.10,51,1005.2,970.9,35,1,13,87,1.24,1.6,2.1,117,121,1,3600.00,562.0,378.0,184.0,512.1
2023-07-11T17:00,29.4,73,24.0,35.2,0.10,0.10,51,1004.7,970.4,19,0,7,50,1.11,1.8,2.2,169,171,1,3600.00,365.0,213.0,152.0,382.6
2023-07-11T18:00,29.0,75,24.1,34.3,0.00,0.00,1,1005.3,970.9,23,0,18,40,0.99,5.6,7.4,140,137,1,3600.00,248.0,172.0,76.0,497.6
2023-07-11T19:00,27.0,87,24.6,33.2,0.00,0.00,1,1007.0,972.3,24,0,10,59,0.47,1.8,2.2,349,81,1,2531.83,66.0,35.0,31.0,228.3
2023-07-11T20:00,25.9,93,24.7,32.1,0.00,0.00,1,1007.9,973.1,34,0,26,61,0.24,2.5,2.2,315,279,0,0.00,0.0,0.0,0.0,0.0
2023-07-11T21:00,25.3,97,24.7,31.6,0.00,0.00,1,1008.5,973.6,46,5,32,73,0.10,1.5,3.0,315,194,0,0.00,0.0,0.0,0.0,0.0
2023-07-11T22:00,25.6,96,24.9,32.1,0.00,0.00,1,1009.3,974.4,38,3,16,87,0.14,1.1,3.3,288,167,0,0.00,0.0,0.0,0.0,0.0
2023-07-11T23:00,25.4,94,24.4,31.1,0.00,0.00,1,1010.0,975.0,39,0,18,95,0.19,4.4,7.5,215,163,0,0.00,0.0,0.0,0.0,0.0
2023-07-12T00:00,24.6,95,23.8,29.8,0.00,0.00,1,1009.5,974.5,29,5,1,81,0.15,5.5,8.2,203,165,0,0.00,0.0,0.0,0.0,0.0
2023-07-12T01:00,25.1,91,23.5,30.2,0.00,0.00,1,1009.2,974.2,35,4,3,98,0.29,4.5,7.2,209,177,0,0.00,0.0,0.0,0.0,0.0
2023-07-12T02:00,25.5,88,23.3,30.8,0.00,0.00,1,1008.9,974.0,38,3,13,92,0.40,1.8,4.5,191,151,0,0.00,0.0,0.0,0.0,0.0
2023-07-12T03:00,25.0,90,23.3,30.5,0.00,0.00,1,1008.8,973.8,42,3,15,100,0.31,1.0,1.3,315,124,0,0.00,0.0,0.0,0.0,0.0
2023-07-12T04:00,24.5,94,23.4,30.1,0.00,0.00,1,1008.6,973.6,33,1,3,100,0.20,1.1,1.5,342,104,0,0.00,0.0,0.0,0.0,0.0
2023-07-12T05:00,23.4,99,23.2,28.6,0.00,0.00,2,1008.7,973.5,51,13,16,100,0.04,2.5,3.3,352,49,0,0.00,0.0,0.0,0.0,0.0
2023-07-12T06:00,23.8,98,23.4,29.1,0.00,0.00,1,1009.0,973.9,48,19,1,100,0.06,2.7,2.9,337,7,1,0.00,0.0,0.0,0.0,0.0
2023-07-12T07:00,25.4,87,23.1,30.8,0.00,0.00,2,1009.2,974.3,55,23,7,100,0.43,1.0,2.9,225,173,1,1347.44,59.0,19.0,40.0,122.3
2023-07-12T08:00,26.3,83,23.1,31.4,0.00,0.00,2,1010.2,975.3,52,13,17,100,0.59,2.6,3.2,106,117,1,3600.00,195.0,72.0,123.0,205.9
2023-07-12T09:00,27.5,79,23.5,32.6,0.10,0.10,51,1010.9,976.1,43,7,12,99,0.77,4.4,5.6,125,130,1,3600.00,417.0,247.0,170.0,440.8
2023-07-12T10:00,28.6,76,24.0,34.7,0.20,0.20,51,1010.4,975.8,55,23,11,93,0.92,4.0,4.3,95,95,1,3600.00,652.0,480.0,172.0,647.6
2023-07-12T11:00,29.3,74,24.2,35.7,0.20,0.20,51,1009.9,975.4,83,50,14,100,1.05,5.4,6.1,127,130,1,3600.00,713.0,463.0,250.0,526.3
2023-07-12T12:00,29.8,72,24.3,35.5,0.60,0.60,53,1009.0,974.6,100,95,33,99,1.17,6.8,8.3,155,162,1,3600.00,613.0,278.0,335.0,287.6
2023-07-12T13:00,29.4,75,24.4,35.0,2.50,2.50,63,1008.1,973.6,100,71,38,100,1.04,8.2,10.4,131,134,1,3600.00,633.0,188.0,445.0,188.8
2023-07-12T14:00,28.1,79,24.1,33.3,5.20,5.20,63,1007.6,973.0,43,8,9,100,0.80,6.6,8.7,103,107,1,1151.19,445.0,95.0,350.0,98.4
2023-07-12T15:00,29.3,75,24.5,35.2,0.00,0.00,2,1006.6,972.2,50,12,16,100,1.00,3.9,5.4,124,132,1,3600.00,497.0,177.0,320.0,201.6
2023-07-12T16:00,29.5,73,24.2,35.0,0.20,0.20,51,1006.0,971.6,41,3,14,100,1.10,4.3,5.8,156,158,1,3600.00,442.0,153.0,289.0,207.2
2023-07-12T17:00,29.5,71,23.6,35.1,0.00,0.00,1,1005.8,971.4,39,1,13,100,1.20,1.3,2.1,236,211,1,3263.75,316.0,94.0,222.0,168.8
2023-07-12T18:00,29.4,71,23.7,35.0,0.00,0.00,1,1005.9,971.5,43,3,17,100,1.18,1.8,1.5,11,14,1,3600.00,210.0,91.0,119.0,263.3
2023-07-12T19:00,25.5,90,23.8,30.0,0.00,0.00,1,1007.8,972.9,40,2,18,92,0.31,9.8,15.8,324,330,1,523.02,52.0,13.0,39.0,84.8
2023-07-12T20:00,25.0,93,23.8,29.7,0.00,0.00,2,1008.2,973.2,58,8,36,99,0.21,8.9,15.9,313,327,0,0.00,0.0,0.0,0.0,0.0
2023-07-12T21:00,24.9,95,24.0,29.9,0.00,0.00,3,1009.1,974.1,100,12,100,100,0.17,7.5,14.7,325,338,0,0.00,0.0,0.0,0.0,0.0
2023-07-12T22:00,25.1,94,24.1,30.2,0.00,0.00,1,1009.8,974.8,48,8,27,81,0.19,6.9,13.4,321,329,0,0.00,0.0,0.0,0.0,0.0
2023-07-12T23:00,24.8,95,24.0,30.2,0.00,0.00,1,1009.9,974.9,35,0,24,70,0.16,5.0,10.5,330,333,0,0.00,0.0,0.0,0.0,0.0
2023-07-13T00:00,24.6,96,23.9,29.9,0.00,0.00,2,1009.7,974.6,79,3,90,75,0.14,4.7,9.9,328,341,0,0.00,0.0,0.0,0.0,0.0
2023-07-13T01:00,24.6,96,23.9,30.1,0.00,0.00,3,1009.3,974.3,89,1,100,92,0.14,3.6,7.5,315,325,0,0.00,0.0,0.0,0.0,0.0
2023-07-13T02:00,24.6,96,24.0,30.3,0.00,0.00,3,1008.9,973.9,95,6,100,99,0.11,2.6,3.8,344,343,0,0.00,0.0,0.0,0.0,0.0
2023-07-13T03:00,25.0,94,24.0,30.8,0.00,0.00,1,1008.5,973.5,43,8,12,96,0.17,2.2,1.9,9,68,0,0.00,0.0,0.0,0.0,0.0
2023-07-13T04:00,24.8,95,24.0,30.5,0.00,0.00,1,1008.5,973.5,44,9,11,97,0.15,3.1,3.7,45,101,0,0.00,0.0,0.0,0.0,0.0
2023-07-13T05:00,23.8,98,23.5,29.1,0.00,0.00,1,1008.3,973.2,39,4,10,98,0.05,3.3,2.9,354,60,0,0.00,0.0,0.0,0.0,0.0
2023-07-13T06:00,24.2,97,23.7,29.9,0.00,0.00,2,1009.3,974.2,61,15,31,95,0.10,1.5,1.5,315,104,1,0.00,0.0,0.0,0.0,0.0
2023-07-13T07:00,24.8,94,23.7,30.0,0.20,0.20,51,1010.3,975.2,100,70,94,92,0.20,4.6,6.6,231,225,1,2575.62,61.0,28.0,33.0,180.9
2023-07-13T08:00,25.0,90,23.3,30.0,0.30,0.30,51,1010.3,975.3,47,0,31,95,0.31,4.7,6.5,189,186,1,92.91,73.0,22.0,51.0,63.1
2023-07-13T09:00,26.3,85,23.7,31.6,0.10,0.10,51,1010.9,976.0,61,12,34,100,0.50,3.9,4.6,158,162,1,3600.00,335.0,173.0,162.0,309.1
2023-07-13T10:00,27.9,77,23.5,32.9,0.20,0.20,51,1010.5,975.8,76,39,30,78,0.86,5.8,7.2,150,153,1,3600.00,575.0,328.0,247.0,442.8
2023-07-13T11:00,28.6,76,24.0,34.5,0.20,0.20,51,1009.9,975.3,31,3,8,79,0.93,4.8,6.0,138,147,1,3600.00,644.0,396.0,248.0,450.2
2023-07-13T12:00,29.1,75,24.3,35.3,0.20,0.20,51,1008.9,974.4,80,58,8,77,0.99,4.6,5.2,108,115,1,3600.00,644.0,326.0,318.0,337.2
2023-07-13T13:00,29.8,73,24.4,36.6,0.10,0.10,51,1007.8,973.4,100,80,9,85,1.13,4.1,4.7,105,113,1,3600.00,721.0,435.0,286.0,436.7
2023-07-13T14:00,29.8,73,24.3,36.2,0.20,0.20,51,1006.6,972.2,100,100,31,76,1.15,2.0,2.8,135,130,1,3600.00,618.0,296.0,322.0,306.4
2023-07-13T15:00,29.0,78,24.8,35.2,0.20,0.20,51,1005.7,971.3,38,1,20,83,0.87,3.2,4.0,180,180,1,3600.00,567.0,295.0,272.0,336.0
2023-07-13T16:00,29.9,73,24.6,36.0,0.00,0.00,1,1004.9,970.6,22,1,15,40,1.12,1.9,2.2,158,171,1,3600.00,496.0,299.0,197.0,404.8
2023-07-13T17:00,30.2,72,24.6,36.4,0.00,0.00,0,1004.4,970.2,16,2,5,39,1.20,1.8,2.2,90,90,1,3600.00,382.0,240.0,142.0,430.9
2023-07-13T18:00,29.9,73,24.6,36.1,0.00,0.00,0,1004.7,970.4,12,2,10,15,1.13,2.2,2.5,81,90,1,3600.00,233.0,148.0,85.0,428.2
2023-07-13T19:00,29.3,74,24.1,35.2,0.00,0.00,1,1005.9,971.5,31,1,24,53,1.07,2.1,4.2,211,121,1,2523.24,60.0,33.0,27.0,215.4
2023-07-13T20:00,28.8,78,24.6,34.9,0.00,0.00,1,1006.5,972.0,28,3,24,37,0.87,2.6,4.7,254,171,0,0.00,0.0,0.0,0.0,0.0
2023-07-13T21:00,27.3,88,25.1,33.7,0.00,0.00,1,1007.6,972.9,36,7,32,34,0.43,2.7,3.1,337,339,0,0.00,0.0,0.0,0.0,0.0
2023-07-13T22:00,26.6,93,25.3,32.9,0.00,0.00,1,1008.4,973.6,25,5,23,23,0.26,3.7,6.6,349,13,0,0.00,0.0,0.0,0.0,0.0
2023-07-13T23:00,25.8,96,25.0,31.9,0.00,0.00,1,1009.0,974.1,28,6,34,6,0.14,4.4,4.1,351,38,0,0.00,0.0,0.0,0.0,0.0
2023-07-14T00:00,25.8,96,25.2,32.5,0.00,0.00,2,1008.7,973.8,62,4,93,9,0.12,1.1,2.5,360,98,0,0.00,0.0,0.0,0.0,0.0
2023-07-14T01:00,25.2,97,24.8,31.2,0.00,0.00,0,1008.6,973.7,20,4,17,20,0.08,4.3,7.0,138,125,0,0.00,0.0,0.0,0.0,0.0
2023-07-14T02:00,25.0,96,24.4,30.7,0.00,0.00,1,1008.1,973.1,20,3,25,9,0.11,4.5,6.9,61,96,0,0.00,0.0,0.0,0.0,0.0
2023-07-14T03:00,24.5,98,24.2,30.1,0.00,0.00,0,1007.7,972.7,13,6,13,0,0.05,4.6,6.6,39,77,0,0.00,0.0,0.0,0.0,0.0
2023-07-14T04:00,24.3,98,23.9,29.8,0.00,0.00,0,1007.6,972.6,14,7,4,17,0.06,3.3,5.0,13,90,0,0.00,0.0,0.0,0.0,0.0
2023-07-14T05:00,23.5,100,23.5,28.9,0.00,0.00,3,1007.8,972.7,100,100,12,82,0.00,2.3,2.9,342,90,0,0.00,0.0,0.0,0.0,0.0
2023-07-14T06:00,23.2,100,23.2,28.5,0.00,0.00,3,1008.3,973.1,100,100,18,46,0.00,2.0,0.7,315,90,1,0.00,0.0,0.0,0.0,0.0
2023-07-14T07:00,25.2,89,23.2,30.4,0.00,0.00,2,1009.2,974.2,79,0,100,63,0.36,2.5,5.9,90,101,1,2555.85,65.0,31.0,34.0,201.0
2023-07-14T08:00,26.5,80,22.8,31.4,0.00,0.00,2,1009.5,974.7,70,0,99,36,0.68,3.1,3.5,111,114,1,3600.00,232.0,138.0,94.0,396.9
2023-07-14T09:00,27.6,77,23.2,32.8,0.00,0.00,1,1009.5,974.8,45,3,66,9,0.84,2.8,3.1,130,135,1,3600.00,385.0,209.0,176.0,373.9
2023-07-14T10:00,29.1,71,23.3,34.4,0.10,0.10,51,1009.4,974.9,54,16,16,100,1.16,2.9,3.8,210,221,1,3600.00,558.0,328.0,230.0,443.1
2023-07-14T11:00,30.1,68,23.7,36.1,0.00,0.00,1,1008.8,974.4,48,15,8,100,1.35,5.6,6.5,153,161,1,3600.00,690.0,472.0,218.0,536.8
2023-07-14T12:00,30.7,69,24.3,37.3,0.10,0.10,51,1007.9,973.6,68,34,12,99,1.38,7.8,9.5,146,151,1,3600.00,808.0,557.0,251.0,576.2
2023-07-14T13:00,31.2,68,24.5,38.7,0.10,0.10,51,1006.7,972.5,79,51,14,82,1.47,7.6,8.9,161,166,1,3600.00,922.0,767.0,155.0,769.9
2023-07-14T14:00,31.8,64,24.3,39.2,0.10,0.10,51,1004.9,970.8,34,4,2,99,1.67,8.4,10.5,155,158,1,3600.00,938.0,775.0,163.0,802.2
2023-07-14T15:00,30.4,70,24.3,37.0,3.40,3.40,63,1003.9,969.7,47,8,18,98,1.31,9.2,11.9,244,245,1,3600.00,830.0,695.0,135.0,791.3
2023-07-14T16:00,30.2,69,24.0,36.0,0.00,0.00,1,1003.7,969.5,38,1,13,99,1.32,1.6,1.4,27,360,1,3600.00,442.0,208.0,234.0,281.5
2023-07-14T17:00,30.4,71,24.4,36.3,0.00,0.00,1,1003.5,969.3,39,4,12,93,1.27,2.8,3.1,50,45,1,3600.00,399.0,250.0,149.0,448.8
2023-07-14T18:00,29.9,74,24.8,36.3,0.00,0.00,1,1004.0,969.7,49,6,23,100,1.09,1.8,1.8,79,90,1,3600.00,215.0,115.0,100.0,332.9
2023-07-14T19:00,27.7,89,25.8,34.3,1.80,1.80,61,1005.1,970.6,48,4,24,100,0.39,4.3,6.5,175,161,1,0.00,35.0,0.0,35.0,0.0
2023-07-14T20:00,27.2,90,25.5,33.5,0.00,0.00,2,1006.1,971.5,53,4,32,100,0.34,5.8,7.2,184,174,0,0.00,0.0,0.0,0.0,0.0
2023-07-14T21:00,27.3,89,25.3,33.6,0.00,0.00,2,1007.2,972.5,53,3,34,100,0.40,4.1,4.8,218,207,0,0.00,0.0,0.0,0.0,0.0
2023-07-14T22:00,27.9,85,25.1,34.6,0.00,0.00,2,1008.0,973.4,60,6,41,100,0.58,0.5,1.3,45,304,0,0.00,0.0,0.0,0.0,0.0
2023-07-14T23:00,27.7,85,24.9,34.1,0.00,0.00,2,1008.3,973.6,51,4,38,81,0.57,1.8,2.5,37,360,0,0.00,0.0,0.0,0.0,0.0
2023-07-15T00:00,27.3,87,24.8,33.4,0.00,0.00,1,1007.6,972.9,25,2,23,30,0.49,3.0,4.2,14,340,0,0.00,0.0,0.0,0.0,0.0
2023-07-15T01:00,26.7,89,24.7,33.0,0.00,0.00,1,1007.3,972.6,28,2,43,2,0.39,1.5,1.8,284,323,0,0.00,0.0,0.0,0.0,0.0
2023-07-15T02:00,26.2,91,24.6,32.5,0.00,0.00,2,1006.7,971.9,64,1,97,17,0.30,0.8,1.0,207,135,0,0.00,0.0,0.0,0.0,0.0
2023-07-15T03:00,24.9,97,24.3,30.7,0.00,0.00,1,1005.9,971.0,20,0,31,5,0.10,3.2,4.5,207,166,0,0.00,0.0,0.0,0.0,0.0
2023-07-15T04:00,24.3,98,23.9,29.7,0.00,0.00,1,1005.9,970.9,25,2,5,67,0.07,4.0,6.6,190,167,0,0.00,0.0,0.0,0.0,0.0
2023-07-15T05:00,24.7,97,24.2,30.4,0.00,0.00,0,1006.0,971.1,19,3,5,44,0.09,3.1,4.8,144,132,0,0.00,0.0,0.0,0.0,0.0
2023-07-15T06:00,24.4,97,24.0,30.1,0.00,0.00,1,1006.5,971.5,23,4,4,58,0.08,2.6,4.0,56,90,1,0.00,0.0,0.0,0.0,0.0
2023-07-15T07:00,25.2,93,24.0,30.9,0.00,0.00,3,1007.2,972.3,93,4,99,100,0.22,2.2,4.5,99,76,1,2536.30,67.0,35.0,32.0,227.7
2023-07-15T08:00,26.0,87,23.7,31.5,0.00,0.00,3,1007.9,973.1,90,0,100,99,0.43,3.3,4.0,96,95,1,362.91,131.0,25.0,106.0,72.1
2023-07-15T09:00,26.8,84,23.9,32.3,0.40,0.40,51,1008.2,973.4,76,10,63,96,0.55,3.3,4.0,84,80,1,940.64,231.0,51.0,180.0,91.4
2023-07-15T10:00,28.1,77,23.8,33.8,0.00,0.00,3,1008.0,973.4,100,22,91,99,0.86,1.8,2.5,11,360,1,3600.00,447.0,181.0,266.0,244.6
2023-07-15T11:00,29.3,71,23.4,34.5,0.10,0.10,51,1007.8,973.3,73,18,45,100,1.20,3.2,4.6,333,315,1,3489.18,501.0,155.0,346.0,176.3
2023-07-15T12:00,30.3,66,23.2,36.1,0.10,0.10,51,1006.9,972.6,58,11,30,100,1.46,2.6,3.8,344,319,1,3600.00,639.0,319.0,320.0,330.0
2023-07-15T13:00,31.2,62,23.2,37.3,0.10,0.10,51,1005.2,971.0,35,0,9,100,1.71,3.7,5.1,331,309,1,3600.00,717.0,408.0,309.0,409.5
2023-07-15T14:00,32.1,60,23.3,38.7,0.00,0.00,3,1003.6,969.6,92,34,53,100,1.92,1.5,2.2,225,261,1,3600.00,715.0,401.0,314.0,415.0
2023-07-15T15:00,29.1,77,24.6,34.4,3.00,3.00,63,1003.4,969.1,67,20,32,100,0.94,7.9,9.5,204,205,1,3600.00,538.0,236.0,302.0,268.6
2023-07-15T16:00,30.0,71,24.2,35.3,0.10,0.10,51,1002.9,968.7,72,22,37,100,1.21,6.4,8.7,232,232,1,3600.00,457.0,160.0,297.0,216.5
2023-07-15T17:00,29.9,69,23.6,35.1,0.00,0.00,2,1002.9,968.7,54,9,26,100,1.30,3.7,4.6,209,225,1,2615.93,292.0,82.0,210.0,147.2
2023-07-15T18:00,29.5,71,23.7,35.3,0.00,0.00,1,1003.0,968.7,43,10,7,100,1.18,0.4,1.4,360,270,1,0.00,123.0,4.0,119.0,11.6
2023-07-15T19:00,28.1,85,25.3,34.3,0.00,0.00,1,1003.9,969.4,47,2,25,100,0.57,4.7,5.9,122,133,1,0.00,34.0,2.0,32.0,13.1
2023-07-15T20:00,28.9,73,23.7,34.4,0.00,0.00,2,1004.7,970.3,54,9,26,100,1.06,2.7,4.8,157,132,0,0.00,0.0,0.0,0.0,0.0
2023-07-15T21:00,28.3,77,23.8,33.8,0.00,0.00,2,1005.6,971.1,65,13,39,100,0.90,2.9,3.1,150,159,0,0.00,0.0,0.0,0.0,0.0
2023-07-15T22:00,27.2,84,24.3,33.0,0.00,0.00,2,1006.3,971.7,68,12,46,100,0.56,2.8,2.3,140,162,0,0.00,0.0,0.0,0.0,0.0
2023-07-15T23:00,27.1,82,23.8,32.6,0.00,0.00,2,1006.9,972.2,60,11,33,100,0.65,3.3,3.7,139,151,0,0.00,0.0,0.0,0.0,0.0
2023-07-16T00:00,26.6,84,23.8,32.3,0.00,0.00,2,1006.4,971.7,63,9,41,100,0.54,1.6,1.8,27,101,0,0.00,0.0,0.0,0.0,0.0
2023-07-16T01:00,25.9,93,24.6,32.0,0.00,0.00,2,1005.9,971.1,51,8,24,99,0.25,3.1,4.0,111,117,0,0.00,0.0,0.0,0.0,0.0
2023-07-16T02:00,25.7,90,23.9,31.1,0.10,0.10,51,1005.4,970.6,52,12,18,100,0.34,3.7,5.2,119,115,0,0.00,0.0,0.0,0.0,0.0
2023-07-16T03:00,25.1,93,23.9,30.8,0.00,0.00,2,1005.1,970.3,68,8,52,100,0.23,2.6,4.2,214,160,0,0.00,0.0,0.0,0.0,0.0
2023-07-16T04:00,25.3,91,23.8,31.0,0.00,0.00,2,1004.8,970.0,55,4,35,100,0.28,1.5,1.9,76,112,0,0.00,0.0,0.0,0.0,0.0
2023-07-16T05:00,24.6,95,23.7,30.1,0.40,0.40,51,1004.7,969.8,49,2,28,100,0.16,3.1,3.4,21,72,0,0.00,0.0,0.0,0.0,0.0
2023-07-16T06:00,24.2,98,23.8,29.7,0.00,0.00,1,1004.8,969.9,37,0,12,100,0.07,2.6,2.3,344,342,1,0.00,0.0,0.0,0.0,0.0
2023-07-16T07:00,25.3,97,24.8,31.8,0.00,0.00,3,1005.7,970.9,84,0,100,79,0.09,0.5,0.4,135,180,1,384.55,55.0,12.0,43.0,78.3
2023-07-16T08:00,26.2,92,24.9,32.3,0.20,0.20,51,1006.2,971.5,20,6,16,16,0.26,3.6,4.0,90,85,1,975.94,145.0,32.0,113.0,92.5
2023-07-16T09:00,27.8,82,24.3,33.5,0.20,0.20,51,1006.5,971.9,56,8,77,10,0.69,3.6,4.0,90,90,1,3600.00,461.0,345.0,116.0,618.7
2023-07-16T10:00,28.7,76,24.1,34.4,0.20,0.20,51,1006.6,972.1,42,11,36,34,0.94,3.0,3.6,14,360,1,3600.00,515.0,298.0,217.0,403.0
2023-07-16T11:00,30.0,70,23.9,35.7,0.20,0.20,51,1006.0,971.7,46,14,12,87,1.29,4.7,5.8,9,353,1,3600.00,612.0,330.0,282.0,375.4
2023-07-16T12:00,31.0,64,23.4,36.3,0.10,0.10,51,1004.9,970.7,55,26,4,98,1.60,6.8,8.4,360,353,1,3600.00,654.0,298.0,356.0,308.3
2023-07-16T13:00,31.4,63,23.4,37.2,0.00,0.00,1,1003.3,969.2,37,4,5,100,1.72,1.1,1.8,342,307,1,3600.00,586.0,265.0,321.0,265.9
2023-07-16T14:00,30.5,69,24.2,37.2,6.60,6.60,63,1002.4,968.3,37,1,12,97,1.33,5.8,6.6,120,119,1,3600.00,770.0,464.0,306.0,480.1
2023-07-16T15:00,29.8,73,24.5,36.0,0.40,0.40,51,1002.2,968.0,67,18,34,100,1.11,3.1,3.9,324,338,1,3600.00,596.0,290.0,306.0,330.0
2023-07-16T16:00,28.8,77,24.3,34.2,1.70,1.70,61,1001.4,967.1,34,1,6,100,0.92,6.0,8.1,245,249,1,351.46,292.0,53.0,239.0,71.7
2023-07-16T17:00,29.2,77,24.8,35.4,0.00,0.00,1,1001.1,966.9,33,1,4,99,0.91,2.9,3.8,240,253,1,1431.47,283.0,60.0,223.0,107.7
2023-07-16T18:00,29.1,80,25.2,35.9,0.00,0.00,1,1001.6,967.3,33,1,3,100,0.82,0.8,1.1,207,252,1,3600.00,208.0,80.0,128.0,231.8
2023-07-16T19:00,28.7,80,24.9,35.1,0.00,0.00,1,1002.6,968.3,48,5,23,100,0.79,2.1,1.6,211,207,1,1751.84,59.0,22.0,37.0,144.0
2023-07-16T20:00,28.5,81,24.9,35.1,0.00,0.00,2,1003.4,969.0,69,6,56,100,0.74,0.5,0.5,225,135,0,0.00,0.0,0.0,0.0,0.0
2023-07-16T21:00,28.1,84,25.0,34.8,0.00,0.00,2,1003.7,969.2,56,9,30,100,0.62,0.4,1.8,270,79,0,0.00,0.0,0.0,0.0,0.0
