id,Usage,timestamp,actual_0,actual_1,actual_2,actual_3,actual_4,actual_5,actual_6,actual_7,actual_8,actual_9,actual_10,actual_11,actual_12,actual_13,actual_14,actual_15,actual_16,actual_17,actual_18,actual_19,actual_20,actual_21,actual_22,actual_23
5214,Public,2023-08-27 05:00:00+07:00,2408.975,2470.346,2629.412,2508.784,6481.499,8790.139,9137.98,7319.633,10512.613,6985.612,6794.889,5325.258,2556.467,2741.047,3047.106,2605.457,2641.888,2335.672,2350.483,2203.602,2395.21,2222.163,2297.409,2153.984
5215,Public,2023-04-15 04:00:00+07:00,1705.34,1688.785,1900.986,1612.612,4410.179,13087.364,19628.636,19557.385,14891.039,17968.91,15646.505,13621.288,6606.33,2848.987,2625.179,2572.151,2595.699,2417.482,2402.909,2270.694,2415.068,2140.524,2108.542,2062.478
5216,Public,2023-05-02 14:00:00+07:00,21151.567,15754.107,8831.24,3808.106,3608.644,3165.164,3257.19,3148.766,3009.549,2836.515,2544.366,2363.136,2541.792,2441.97,2362.809,2273.073,2431.577,2780.705,6581.86,12767.606,15604.734,30285.438,28114.757,20793.479
5217,Public,2023-02-09 21:00:00+07:00,2656.623,2773.322,2516.965,2543.467,2402.641,2314.011,2379.443,2218.686,2245.615,2305.704,2495.383,4332.455,9294.263,17477.76,15949.913,8966.525,16766.126,19092.613,18191.373,12033.376,3865.405,3759.758,2805.825,3005.899
5218,Public,2023-06-20 18:00:00+07:00,3354.467,3429.707,3104.715,3071.117,2827.854,2705.044,2497.586,2421.659,2632.874,2640.146,2509.847,2585.697,2840.031,3469.558,6686.812,19785.657,21786.094,10304.785,5698.629,9239.909,9271.157,7281.248,2835.596,2737.078
5219,Public,2023-01-29 00:00:00+07:00,2469.34,2245.717,2321.599,2353.707,2325.864,2283.515,2223.834,2668.472,4784.075,5974.375,6189.427,7183.47,6285.311,4842.882,3909.407,6693.484,2860.219,2987.152,2850.496,2873.099,4300.855,4943.165,3538.891,2608.993
5220,Public,2023-03-14 19:00:00+07:00,2886.876,2709.727,2844.789,3044.127,2720.677,2756.13,2654.54,2697.038,2647.482,2724.908,2650.276,2582.961,2945.093,5770.569,11810.023,22075.328,21801.586,21187.168,25803.674,26416.48,23338.881,16082.3,2950.568,2708.677
5221,Public,2023-02-08 14:00:00+07:00,19440.835,18697.219,12300.264,4413.733,2853.815,2664.888,2638.812,2563.313,2462.994,2246.121,2403.244,2358.411,2276.044,2293.006,2295.16,2360.268,2190.676,2252.687,6021.75,19286.243,19119.793,15603.052,9322.965,17338.037
5222,Public,2023-09-06 23:00:00+07:00,2332.091,2122.505,2118.753,2145.566,2140.594,2271.026,2375.642,2427.737,2409.972,2544.048,11809.703,13981.069,15415.346,12202.809,17862.401,16284.958,11783.512,6689.907,2609.971,2724.307,2771.428,2510.072,2503.188,2321.846
5223,Public,2023-06-12 00:00:00+07:00,2612.123,2477.468,2642.958,2768.11,2705.158,2501.271,2806.774,3463.148,7953.958,19094.977,21060.304,23251.569,17799.792,20587.95,19068.57,13158.576,5246.451,2744.246,3324.8,3254.067,3424.997,3113.037,3102.778,3066.484
5224,Public,2023-01-29 13:00:00+07:00,4842.882,3909.407,6693.484,2860.219,2987.152,2850.496,2873.099,4300.855,4943.165,3538.891,2608.993,2400.942,2561.926,2418.407,2633.859,2457.988,2400.46,2455.925,2428.988,3996.432,4656.212,9047.153,14237.699,12420.703
5225,Public,2023-01-20 15:00:00+07:00,21395.07,11658.948,3741.486,4422.326,4086.503,3475.052,2457.735,2565.144,2650.011,2516.591,2375.465,2316.424,2259.771,2218.537,2276.502,2321.691,2190.332,3879.964,7161.033,18473.139,19121.692,9891.513,17293.883,22547.761
5226,Public,2023-08-28 12:00:00+07:00,5571.55,9917.782,16565.389,15397.629,6139.268,2667.797,2931.977,3055.556,2785.555,2836.786,2711.553,2294.919,2469.115,2288.974,2207.028,2119.246,2240.196,2196.12,2592.215,2500.126,4796.391,7968.857,8144.129,11851.792
5227,Public,2023-04-02 04:00:00+07:00,2031.583,2089.654,2070.939,1924.637,4080.543,7378.387,8148.935,8237.506,6471.58,8399.055,8343.046,8423.536,4211.882,2244.445,2297.011,2309.994,2281.975,2392.228,2370.084,2190.109,2075.25,2084.073,2126.107,2178.79
5228,Public,2023-08-13 21:00:00+07:00,2811.379,2716.224,2658.36,2606.802,2312.796,2360.75,2297.534,2401.007,2523.389,2555.116,2935.494,3827.591,6938.664,8156.233,8452.492,3849.853,8392.129,7984.329,13286.561,10632.257,2823.321,3171.447,3362.221,3315.432
5229,Public,2023-08-20 01:00:00+07:00,2641.453,2309.105,2273.866,2246.584,2169.417,2466.928,3171.028,4057.519,13147.096,17159.424,17581.377,13062.552,18266.44,14778.465,12450.66,9498.492,2994.521,2916.242,3546.861,3275.239,3272.701,3011.862,2786.073,2461.038
5230,Public,2023-05-03 11:00:00+07:00,30285.438,28114.757,20793.479,13872.906,13229.933,8059.372,2625.21,3267.502,3176.062,3301.775,2944.716,2983.38,2395.826,2559.483,2322.466,2341.358,2361.606,2386.404,2468.14,2721.106,2395.715,4447.816,9877.747,11309.722
5231,Public,2023-01-09 06:00:00+07:00,2301.872,2172.266,3257.494,4403.226,13621.138,21173.556,11376.809,19348.505,23279.981,20546.896,6975.698,2624.08,3193.185,3119.22,3401.482,3397.996,3185.957,2772.944,2719.795,2504.165,2310.661,2490.755,2273.888,2267.924
5232,Public,2023-06-11 18:00:00+07:00,4518.035,4245.838,3407.954,3122.203,2931.053,2823.791,2612.123,2477.468,2642.958,2768.11,2705.158,2501.271,2806.774,3463.148,7953.958,19094.977,21060.304,23251.569,17799.792,20587.95,19068.57,13158.576,5246.451,2744.246
5233,Public,2023-03-12 20:00:00+07:00,4294.021,5545.772,3047.612,2786.344,2853.856,2906.07,2703.627,2712.674,2732.301,2709.972,2780.16,2723.279,3970.822,3082.647,2814.429,2745.834,2527.38,2664.574,2712.912,2438.066,2463.524,2442.087,2635.306,2712.065
5234,Public,2023-01-29 02:00:00+07:00,2321.599,2353.707,2325.864,2283.515,2223.834,2668.472,4784.075,5974.375,6189.427,7183.47,6285.311,4842.882,3909.407,6693.484,2860.219,2987.152,2850.496,2873.099,4300.855,4943.165,3538.891,2608.993,2400.942,2561.926
5235,Public,2023-06-04 07:00:00+07:00,2589.643,6197.253,20108.462,18824.345,19739.065,16184.474,20492.974,20310.011,14931.269,6381.512,2577.994,3118.228,3125.558,2950.08,3057.627,2796.511,2783.566,2476.864,2503.256,2546.753,2541.054,2586.301,2458.43,2612.837
5236,Public,2023-08-19 06:00:00+07:00,2755.449,2729.827,7797.753,22003.303,26618.404,24590.959,14192.582,15998.045,15689.354,12318.938,5987.545,2576.872,3121.373,2943.1,2728.096,2888.687,2741.174,2732.999,2539.419,2641.453,2309.105,2273.866,2246.584,2169.417
5237,Public,2023-07-10 09:00:00+07:00,15632.322,13215.934,26682.202,16037.915,15151.927,17600.148,15168.719,12604.446,3876.544,3271.055,3071.031,2911.077,2808.022,2730.777,2667.505,2657.377,2362.908,2646.725,2507.704,2395.463,2547.987,2828.001,2307.282,7534.677
5238,Public,2023-06-27 06:00:00+07:00,2678.443,2374.376,3163.57,6394.8,14627.74,15751.433,7653.719,12975.06,13969.252,11589.479,8565.758,2846.009,3134.647,2885.058,3110.914,2852.76,2601.498,2694.277,2554.664,2474.021,2352.791,2333.131,2514.67,2481.754
5239,Public,2023-01-08 23:00:00+07:00,2507.782,2333.124,2445.977,2423.363,2262.633,2214.344,2275.483,2301.872,2172.266,3257.494,4403.226,13621.138,21173.556,11376.809,19348.505,23279.981,20546.896,6975.698,2624.08,3193.185,3119.22,3401.482,3397.996,3185.957
5240,Public,2023-08-28 02:00:00+07:00,2222.163,2297.409,2153.984,2181.538,2658.015,2379.428,3905.904,11864.407,22695.78,22946.227,5571.55,9917.782,16565.389,15397.629,6139.268,2667.797,2931.977,3055.556,2785.555,2836.786,2711.553,2294.919,2469.115,2288.974
5241,Public,2023-05-07 03:00:00+07:00,2432.535,2471.992,2339.743,2823.34,2553.004,5879.027,12742.18,14122.52,12940.211,9315.145,13304.552,9535.779,8954.853,4651.49,2822.402,3211.844,3452.944,3222.598,3214.651,2905.136,2998.631,2785.358,2468.38,2489.282
5242,Public,2023-08-21 19:00:00+07:00,3043.054,3238.938,3082.769,2705.469,2519.217,2473.902,2639.103,2459.949,2397.299,2419.746,2465.037,2579.943,2661.005,3103.894,2795.115,2917.22,2806.092,3356.348,4820.002,7751.623,7452.467,3922.749,2772.017,2803.233
5243,Public,2023-07-25 19:00:00+07:00,3029.201,2879.797,2932.272,2539.549,2616.401,2437.682,2442.358,2382.501,2599.349,2337.062,2347.49,2620.818,2631.602,3468.374,7109.229,11411.248,17837.435,22856.374,6535.526,3363.342,6211.279,8728.632,7891.337,3911.412
5244,Public,2023-03-28 08:00:00+07:00,4578.855,10920.482,14499.964,14430.888,9942.437,17327.758,19287.829,18023.759,10531.374,2549.343,2351.67,2113.77,2221.051,2328.477,2424.182,2291.564,2155.03,2011.192,1881.01,2073.723,2000.961,2079.374,2534.984,2295.163
5245,Public,2023-06-26 01:00:00+07:00,2383.775,2498.09,2357.729,2406.056,2525.017,2483.294,2672.474,3292.835,7254.665,7035.285,10394.64,8904.108,11262.731,8068.467,7179.976,4763.733,2621.593,2991.765,2654.589,4917.622,3367.225,2730.918,2527.884,2582.107
5246,Public,2023-07-02 10:00:00+07:00,3676.619,6887.701,10847.489,11800.16,7047.715,6889.626,5005.318,2793.645,3076.628,3187.529,3527.177,3589.083,2998.168,2838.458,2764.351,2714.5,2631.819,2515.247,2450.068,2419.069,2722.385,2788.982,3698.035,8121.029
5247,Public,2023-06-21 11:00:00+07:00,10304.785,5698.629,9239.909,9271.157,7281.248,2835.596,2737.078,2999.566,2777.662,2636.87,2744.373,2692.597,2764.905,2547.154,2647.201,2654.256,2568.116,2498.693,2538.656,2544.949,2626.331,2713.35,3701.832,8814.365
5248,Public,2023-09-25 07:00:00+07:00,6304.976,8776.146,18051.914,18879.989,25492.776,14819.17,18743.7,23474.904,21156.442,17387.78,10754.514,8087.758,5670.032,7616.024,7717.15,7518.041,7182.372,5703.378,4259.438,4603.665,4661.764,4207.928,4547.16,4443.103
5249,Public,2023-04-09 11:00:00+07:00,6182.551,6680.847,6129.653,6005.412,6059.3,2861.925,2467.711,2611.937,2748.676,2782.852,2799.32,2577.985,2549.469,2388.086,2357.443,2152.806,2141.898,2185.244,2256.291,2610.624,2142.443,5199.437,14012.045,18120.199
5250,Public,2023-09-06 20:00:00+07:00,2427.597,2341.522,2314.434,2332.091,2122.505,2118.753,2145.566,2140.594,2271.026,2375.642,2427.737,2409.972,2544.048,11809.703,13981.069,15415.346,12202.809,17862.401,16284.958,11783.512,6689.907,2609.971,2724.307,2771.428
5251,Public,2023-09-21 04:00:00+07:00,4979.736,4952.683,4758.185,4944.398,5881.98,10124.836,10586.289,9046.006,5202.99,4519.417,7961.583,10675.897,8851.992,7331.135,6458.818,6108.156,5950.911,5625.881,5365.915,6832.784,6547.906,6393.883,7840.664,6124.948
5252,Public,2023-05-26 01:00:00+07:00,2358.164,2175.787,2420.203,2229.759,2163.327,2505.343,2251.867,9134.854,18849.979,20456.654,19138.248,15157.082,21682.622,20859.123,20599.495,15213.506,3693.189,3505.303,3157.929,3234.011,2680.122,2734.096,2582.751,2416.165
5253,Public,2023-08-24 05:00:00+07:00,2280.385,2467.983,2759.923,2665.704,10469.568,12635.816,11737.736,10184.587,10592.683,7474.058,4724.619,3193.931,2706.374,3280.045,3062.477,4657.646,3722.058,2654.093,2301.757,2312.136,2342.064,2442.846,2224.588,2368.524
5254,Public,2023-05-28 05:00:00+07:00,2109.512,2569.419,2234.895,2285.555,12692.85,12821.607,17368.811,14643.916,19639.927,17930.755,10696.654,6374.535,2840.219,3245.074,3016.991,3261.276,2724.587,2566.099,2392.885,2222.342,2400.069,2399.119,2436.108,2302.179
5255,Public,2023-10-03 16:00:00+07:00,12626.022,5714.533,5386.642,4957.716,5220.98,4993.29,4598.285,4944.698,4468.182,4310.554,4500.167,4394.542,4229.799,4769.588,5584.829,5261.11,10759.919,22092.948,28788.698,24844.157,23009.237,41428.869,25248.151,17386.37
5256,Public,2023-04-15 15:00:00+07:00,13621.288,6606.33,2848.987,2625.179,2572.151,2595.699,2417.482,2402.909,2270.694,2415.068,2140.524,2108.542,2062.478,1976.056,1974.655,2395.573,2131.771,4229.264,6746.928,8576.25,8487.275,6667.066,8576.891,8541.087
5257,Public,2023-01-28 17:00:00+07:00,2832.323,2477.458,2451.808,2859.15,2821.109,2563.223,2585.688,2469.34,2245.717,2321.599,2353.707,2325.864,2283.515,2223.834,2668.472,4784.075,5974.375,6189.427,7183.47,6285.311,4842.882,3909.407,6693.484,2860.219
5258,Public,2023-03-02 04:00:00+07:00,2518.152,2504.095,2649.807,2547.222,6949.314,15559.14,18519.611,15163.064,17701.079,26954.763,27288.393,20004.107,9582.871,3850.312,4332.762,4298.623,4291.869,2962.231,2799.844,2721.546,2704.397,2646.406,2876.991,2493.278
5259,Public,2023-01-31 18:00:00+07:00,2953.987,3241.573,3073.361,2925.183,2684.272,2504.017,2284.138,2233.508,2205.838,2377.348,2208.903,2282.649,2293.849,2827.007,5914.445,9444.807,17448.833,19349.697,12893.025,19283.304,19427.187,19411.22,12293.55,5084.319
5260,Public,2023-09-27 05:00:00+07:00,5777.502,6401.854,6241.86,8344.302,12231.972,15020.504,14170.996,11745.947,16311.007,16841.095,19079.556,18138.829,6116.614,4982.782,6147.279,6764.594,4889.223,4851.997,4439.57,4262.922,4753.893,4806.389,4628.734,4870.035
5261,Public,2023-04-18 01:00:00+07:00,2294.684,2493.764,2304.866,2140.925,2079.356,2600.071,2214.343,4991.466,13449.58,16037.885,15253.479,10410.397,16633.811,21482.214,19839.945,9655.309,2858.755,3326.064,3070.279,2992.515,2681.044,2585.768,2546.403,2296.95
5262,Public,2023-06-19 19:00:00+07:00,3249.24,3057.242,2969.224,2828.224,2800.535,2729.265,2567.969,2556.582,2558.158,2414.771,2642.659,2906.723,2824.903,4812.081,11138.535,15557.977,19469.875,13478.602,19959.904,20605.473,20819.769,7929.605,2929.252,3354.467
5263,Public,2023-03-03 06:00:00+07:00,2677.528,3176.867,6635.326,10306.925,13779.147,17245.277,12622.604,16102.523,24233.505,23711.223,12597.501,3298.122,3736.638,3425.2,3902.522,3601.468,3021.271,2804.17,2661.533,2441.967,2461.331,2432.167,2439.855,2640.938
5264,Public,2023-05-23 22:00:00+07:00,2448.151,2336.029,2261.969,2424.187,2272.478,2312.366,2504.76,2387.756,2601.485,2757.794,7670.864,16842.622,16691.255,17914.534,11612.27,19049.1,22878.932,20071.528,3082.311,2592.475,3095.508,3042.549,2773.19,2659.386
5265,Public,2023-08-17 14:00:00+07:00,16561.753,14325.139,14962.597,3168.295,2895.127,2772.162,2949.249,2696.769,2816.247,2669.711,2341.732,2406.958,2261.895,2256.935,2497.022,2300.922,2477.965,2775.456,6749.677,16603.687,25967.454,25513.948,20984.891,21939.186
5266,Public,2023-02-24 11:00:00+07:00,16049.792,9646.065,17516.013,20380.884,18955.521,9383.404,2359.129,2377.342,2721.159,2669.467,2505.159,2461.649,2389.566,2333.32,2223.891,2176.699,2279.966,2191.956,2333.117,2227.505,2098.484,4900.36,8024.623,19926.298
5267,Public,2023-02-24 15:00:00+07:00,18955.521,9383.404,2359.129,2377.342,2721.159,2669.467,2505.159,2461.649,2389.566,2333.32,2223.891,2176.699,2279.966,2191.956,2333.117,2227.505,2098.484,4900.36,8024.623,19926.298,20971.207,12293.566,18537.703,22771.107
5268,Public,2023-01-09 01:00:00+07:00,2445.977,2423.363,2262.633,2214.344,2275.483,2301.872,2172.266,3257.494,4403.226,13621.138,21173.556,11376.809,19348.505,23279.981,20546.896,6975.698,2624.08,3193.185,3119.22,3401.482,3397.996,3185.957,2772.944,2719.795
5269,Public,2023-07-01 01:00:00+07:00,2536.47,2717.342,2490.545,2495.381,2391.404,2601.416,2438.735,3970.479,18170.519,22144.126,22560.765,18406.667,21081.034,19083.071,19245.773,8358.64,2882.341,3308.682,3214.929,3078.388,3073.236,2897.624,2712.211,2658.084
5270,Public,2023-08-11 17:00:00+07:00,2802.038,2974.963,3217.48,3150.87,2888.352,2738.307,2571.904,2365.238,2647.698,2378.751,2429.641,2505.122,2279.638,2596.968,2429.621,4156.873,16144.669,20468.683,12376.646,5921.144,13842.173,11424.81,11747.277,8157.843
5271,Public,2023-07-08 03:00:00+07:00,2412.208,2361.381,2384.544,2649.235,3037.326,6316.534,18623.885,20691.214,18873.36,12256.332,14229.049,15308.127,17171.101,9990.764,2683.915,2741.583,2826.912,2799.999,2524.477,2493.144,2691.613,2455.643,2374.065,2525.062
5272,Public,2023-03-23 10:00:00+07:00,16987.676,18625.169,12717.739,17683.991,20907.137,19262.327,10798.342,2769.201,3049.73,2841.333,3573.011,2923.345,2886.036,2527.653,2458.342,2610.29,2468.303,2510.551,2520.27,2504.705,2598.542,3745.112,6538.171,14390.07
5273,Public,2023-07-10 13:00:00+07:00,15151.927,17600.148,15168.719,12604.446,3876.544,3271.055,3071.031,2911.077,2808.022,2730.777,2667.505,2657.377,2362.908,2646.725,2507.704,2395.463,2547.987,2828.001,2307.282,7534.677,17734.7,19850.488,20582.626,13464.458
5274,Public,2023-08-27 15:00:00+07:00,6794.889,5325.258,2556.467,2741.047,3047.106,2605.457,2641.888,2335.672,2350.483,2203.602,2395.21,2222.163,2297.409,2153.984,2181.538,2658.015,2379.428,3905.904,11864.407,22695.78,22946.227,5571.55,9917.782,16565.389
5275,Public,2023-08-27 23:00:00+07:00,2350.483,2203.602,2395.21,2222.163,2297.409,2153.984,2181.538,2658.015,2379.428,3905.904,11864.407,22695.78,22946.227,5571.55,9917.782,16565.389,15397.629,6139.268,2667.797,2931.977,3055.556,2785.555,2836.786,2711.553
5276,Public,2023-03-26 10:00:00+07:00,8194.822,8198.479,6303.495,8471.008,8322.337,8255.567,4183.364,2167.58,2351.646,2233.438,2156.636,2207.769,2161.496,2012.341,2024.721,2143.363,2124.492,2220.877,2046.115,2137.962,2007.932,1900.964,4733.45,7486.558
5277,Public,2023-09-29 21:00:00+07:00,2308.184,2164.556,2121.794,2118.33,1962.122,1915.128,1931.718,2052.057,2006.529,1913.128,1906.27,2195.09,5237.765,6072.549,6292.671,3050.024,4956.186,4303.49,5874.179,4193.314,2132.247,2291.21,2043.268,2376.901
5278,Public,2023-02-21 07:00:00+07:00,2378.515,4663.506,13959.493,21028.381,16858.248,9994.245,12037.869,13665.284,7667.946,11037.088,3459.66,4408.138,3722.132,5535.354,3606.023,2353.618,2342.23,2320.117,2286.034,2479.048,2290.698,2258.777,2218.498,2341.834
5279,Public,2023-04-07 15:00:00+07:00,18151.212,9467.207,2562.424,2900.755,2951.372,3164.21,2425.735,2446.218,2547.271,2316.98,2234.341,2038.903,1922.871,2042.582,1900.46,1963.781,1893.312,4822.524,11183.417,14520.726,14905.127,10238.665,14528.165,16071.043
5280,Public,2023-09-07 18:00:00+07:00,2724.307,2771.428,2510.072,2503.188,2321.846,2226.436,2187.885,2357.499,2131.203,2283.051,2281.963,2159.713,2375.837,2969.349,3657.672,10077.179,15211.003,19119.364,16562.031,22268.114,21672.627,17914.418,9541.369,3030.829
5281,Public,2023-08-26 20:00:00+07:00,2839.346,2386.143,2328.766,2489.172,2333.902,2208.681,2165.529,2250.591,2296.975,2408.975,2470.346,2629.412,2508.784,6481.499,8790.139,9137.98,7319.633,10512.613,6985.612,6794.889,5325.258,2556.467,2741.047,3047.106
5282,Public,2023-04-17 14:00:00+07:00,22204,18732.883,11273.064,2633.116,2706.5,2598.693,2701.241,2613.882,2867.854,2770.476,2520.428,2294.684,2493.764,2304.866,2140.925,2079.356,2600.071,2214.343,4991.466,13449.58,16037.885,15253.479,10410.397,16633.811
5283,Public,2023-07-10 08:00:00+07:00,8039.603,15632.322,13215.934,26682.202,16037.915,15151.927,17600.148,15168.719,12604.446,3876.544,3271.055,3071.031,2911.077,2808.022,2730.777,2667.505,2657.377,2362.908,2646.725,2507.704,2395.463,2547.987,2828.001,2307.282
5284,Public,2023-05-04 00:00:00+07:00,2559.483,2322.466,2341.358,2361.606,2386.404,2468.14,2721.106,2395.715,4447.816,9877.747,11309.722,10869.16,8990.077,13363.991,14636.64,5520.805,2827.428,2645.895,2976.486,2798.256,3044.762,2719.043,2778.587,2572.088
5285,Public,2023-03-26 00:00:00+07:00,2073.636,2079.23,2175.162,2174.96,2016.16,1947.279,2035.405,2177.249,4024.192,7351.688,8194.822,8198.479,6303.495,8471.008,8322.337,8255.567,4183.364,2167.58,2351.646,2233.438,2156.636,2207.769,2161.496,2012.341
5286,Public,2023-05-26 09:00:00+07:00,18849.979,20456.654,19138.248,15157.082,21682.622,20859.123,20599.495,15213.506,3693.189,3505.303,3157.929,3234.011,2680.122,2734.096,2582.751,2416.165,2129.369,2175.021,2294.922,2175.488,2163.971,2530.83,2437.602,8931.252
5287,Public,2023-08-02 09:00:00+07:00,3429.555,5332.055,4413.806,3953.278,5331.072,3587.833,2815.251,2587.962,2713.184,2838.737,2758.562,2832.769,2738.833,2639.182,2647.274,2517.336,2463.063,2516.543,2605.678,2456.171,2511.831,2631.346,2480.265,2631.642
5288,Public,2023-08-10 07:00:00+07:00,2569.241,2735.085,8117.114,8112.803,8913.252,5115.604,9937.546,9844.202,8717.752,5032.977,2573.018,2867.595,2890.142,2949.274,2848.115,2936.722,2968.65,2567.007,2457.491,2558.648,2529.393,2407.79,2397.938,2513.065
5289,Public,2023-07-11 16:00:00+07:00,9300.911,2758.143,3053.066,3108.187,4301.124,5181.68,3370.744,3062.129,2734.449,2493.197,2273.603,2606.012,2379.878,2433.912,2598.735,2425.807,8106.836,20228.371,21872.417,20363.429,6790.95,11349.171,10652.441,6973.71
5290,Public,2023-05-03 17:00:00+07:00,2625.21,3267.502,3176.062,3301.775,2944.716,2983.38,2395.826,2559.483,2322.466,2341.358,2361.606,2386.404,2468.14,2721.106,2395.715,4447.816,9877.747,11309.722,10869.16,8990.077,13363.991,14636.64,5520.805,2827.428
5291,Public,2023-02-11 14:00:00+07:00,19328.658,16498.223,12915.86,4263.6,3476.482,3355.917,3422.142,3571.404,3289.069,2535.362,2394.545,2230.651,2146.884,2140.624,2122.637,2108.578,2189.699,2843.496,4859.437,6716.857,6543.752,12110.944,10019.924,14529.024
5292,Public,2023-03-07 15:00:00+07:00,19497.081,10940.736,3758.608,3720.557,3209.103,3368.257,3282.804,3587.399,3029.388,2918.771,2622.463,2679.491,2730.606,2870.357,2684.923,2752.453,3273.123,7574.526,9881.534,15797.264,15824.603,17247.803,27264.06,26678.658
5293,Public,2023-01-19 07:00:00+07:00,2288.167,4665.306,5702.032,9305.225,16765.038,9941.568,18991.79,21953.882,20560.909,10930.038,3372.825,3224.086,3281.711,2814.099,2795.763,2557.296,2480.043,2601.212,2415.15,2403.204,2336.627,2251.438,2312.928,2364.611
5294,Public,2023-08-01 19:00:00+07:00,2862.475,2881.057,2830.903,2701.786,2952.288,2515.886,2655.016,2412.781,2393.87,2283.906,2325.176,2574.033,2606.23,2952.295,3429.555,5332.055,4413.806,3953.278,5331.072,3587.833,2815.251,2587.962,2713.184,2838.737
5295,Public,2023-04-17 20:00:00+07:00,2701.241,2613.882,2867.854,2770.476,2520.428,2294.684,2493.764,2304.866,2140.925,2079.356,2600.071,2214.343,4991.466,13449.58,16037.885,15253.479,10410.397,16633.811,21482.214,19839.945,9655.309,2858.755,3326.064,3070.279
5296,Public,2023-05-23 07:00:00+07:00,2951.434,3888.847,11538.043,20369.513,18176.094,11455.423,23612.011,19029.63,3486.291,2758.464,2658.252,3234.757,3163.42,3152.557,2707.593,2448.151,2336.029,2261.969,2424.187,2272.478,2312.366,2504.76,2387.756,2601.485
5297,Public,2023-06-02 11:00:00+07:00,18113.784,11662.071,16113.819,21189.14,17360.818,13132.25,3271.504,3610.913,3727.757,3548.667,3314.317,3300.243,2920.141,2936.923,2742.112,2728.15,2635.512,2582.624,2667.118,3047.771,2844.887,8316.23,16637.837,18938.591
5298,Public,2023-01-22 19:00:00+07:00,2773.006,2855.887,3052.409,2887.927,2541.57,2387.518,2361.41,2244.307,2195.368,2339.651,2181.468,2496.003,2134.636,3399.678,6529.783,14322.102,14173.589,10316.166,21695.798,18741.38,19700.766,12293.414,4059.337,3589.939
5299,Public,2023-03-20 14:00:00+07:00,11435.594,10300.666,7518.175,3253.284,2951.42,2596.061,2600.556,3123.188,2829.625,2395.467,2271.587,2300.498,2480.456,2297.662,2238.199,2331.949,2430.044,2388.713,4362.999,12122.278,14674.807,13419.524,8499.617,13122.034
5300,Public,2023-02-28 23:00:00+07:00,2509.21,2567.152,2674.265,2499.822,2486.086,2626.023,2537.893,2646.684,3136.94,6509.29,8365.359,10773.557,18824.51,13773.791,19388.697,23678.067,19075.168,11031.446,3659.669,3248.461,2884.441,3858.436,5115.286,3887.161
5301,Public,2023-04-06 04:00:00+07:00,1571.286,1713.011,1630.708,1654.248,4767.526,5558,8572.031,14287.72,10345.195,16068.955,19893.016,16469.682,9491.198,3458.085,3137.131,2741.76,2873.278,2900.602,2611.7,2410.691,2274.901,2345.586,2472.409,2186.689
5302,Public,2023-06-06 07:00:00+07:00,2608.225,5598.622,12915.379,14472.625,14906.937,9818.97,13336.698,6739.586,4922.301,3296.664,2776.133,3103.092,3057.619,3012.835,2736.473,2795.582,2644.038,2753.206,2464.23,2389.897,2393.663,2414.903,2541.662,2562.66
5303,Public,2023-02-22 09:00:00+07:00,6199.311,17526.946,16445.814,11295.202,18752.51,20153.545,18172.637,9120.544,2749.054,2617.8,2767.922,2413.286,2379.463,2454.722,2269.219,2334.994,2196.7,2333.739,2189.346,2244.597,2249.195,2471.41,2134.45,4452.883
5304,Public,2023-04-05 08:00:00+07:00,3990.393,10071.467,18880.826,15638.946,12153.832,16117.289,18325.981,17695.285,6887.525,2138.41,3035.043,1769.29,2134.503,2039.185,1694.604,1616.319,1663.342,1655.19,1610.337,1544.969,1571.286,1713.011,1630.708,1654.248
5305,Public,2023-02-09 16:00:00+07:00,12202.976,3113.727,2967.889,2874.036,2824.777,2656.623,2773.322,2516.965,2543.467,2402.641,2314.011,2379.443,2218.686,2245.615,2305.704,2495.383,4332.455,9294.263,17477.76,15949.913,8966.525,16766.126,19092.613,18191.373
5306,Public,2023-01-27 15:00:00+07:00,21171.229,12344.507,4199.514,4235.713,4085.343,3990.767,2826.147,2621.614,2679.78,2505.31,2445.138,2397.551,2329.84,2509.367,2273.184,2306.601,2324.63,3681.189,14560.006,17697.683,16659.263,9052.546,16392.874,20834.895
5307,Public,2023-08-21 15:00:00+07:00,2851.002,2708.249,2475.536,2971.225,3043.054,3238.938,3082.769,2705.469,2519.217,2473.902,2639.103,2459.949,2397.299,2419.746,2465.037,2579.943,2661.005,3103.894,2795.115,2917.22,2806.092,3356.348,4820.002,7751.623
5308,Public,2023-07-01 21:00:00+07:00,3073.236,2897.624,2712.211,2658.084,2491.319,2590.982,2402.125,2579.645,2374.937,2869.151,3062.513,3798.046,3794.068,3676.619,6887.701,10847.489,11800.16,7047.715,6889.626,5005.318,2793.645,3076.628,3187.529,3527.177
5309,Public,2023-01-07 13:00:00+07:00,17721.304,22120.304,18955.681,8407.487,2886.386,3152.645,3458.852,2646.012,2686.469,2483.69,2466.248,2262.046,2246.15,2137.219,2204.374,2149.259,2069.298,2143.262,2673.702,3488.205,6110.038,10871.443,16092.367,5960.822
5310,Public,2023-09-24 17:00:00+07:00,12128.589,8308.08,10248.409,9309.349,8267.249,9753.002,9408.814,10080.302,8998.228,7477.683,8257.961,7267.039,7139.757,7893.028,6304.976,8776.146,18051.914,18879.989,25492.776,14819.17,18743.7,23474.904,21156.442,17387.78
